Symbol,Particular,080-081Q3,080-081Q4,081-082Q1,081-082Q2,081-082Q3,081-082Q4,082-083Q1,082-083Q2,080-081Q2,082-083Q3,Date,Open,High,Low,Close,Percent Change,Volume,Turn Over,082-083Q4
AHL,Net Margin TTM,,-42.76 %,-35.28 %,-32.74 %,-28.47 %,-20.64 %,-15.58 %,-42.89 %,,-50.53 %,,,,,,,,,
AHL,Asset Turnover TTM,,9.53 %,9.97 %,9.80 %,9.88 %,10.25 %,10.22 %,8.33 %,,7.15 %,,,,,,,,,
AHL,EPS TTMYOY,,-16.41-,-14.10-,-12.74-,-11.06-,-8.28-,-6.20-,-13.71-,,-13.75-,,,,,,,,,
AHL,BVPSYOY,,95.95-14.82 %,97.37-13.50 %,92.04-12.85 %,86.11-12.13 %,86.84-9.49 %,90.26-7.30 %,0.00-100.00 %,,71.36-17.13 %,,,,,,,,,
AHL,Net Profit Till QtrYOY,,-558.07 Lac.-,76.28 Lac.-,-104.68 Lac.-,-306.51 Lac.-,-281.61 Lac.-,1.47 Cr.92.99 %,-289.08 Lac.-,,-492.40 Lac.-,,,,,,,,,
AHL,Revenue Till QtrYOY,,13.05 Cr.-12.28 %,5.32 Cr.11.22 %,7.97 Cr.2.33 %,9.59 Cr.1.64 %,13.64 Cr.4.53 %,5.20 Cr.-2.30 %,5.20 Cr.-34.84 %,,5.20 Cr.-45.80 %,,,,,,,,,
AHL,Net Profit TTMYOY,,-558.07 Lac.-,-479.45 Lac.-,-433.26 Lac.-,-376.03 Lac.-,-281.61 Lac.-,-210.67 Lac.-,-466.01 Lac.-,,-467.50 Lac.-,,,,,,,,,
AHL,Revenue TTMYOY,,13.05 Cr.-12.28 %,13.59 Cr.-28.96 %,13.23 Cr.-15.08 %,13.21 Cr.2.98 %,13.64 Cr.4.53 %,13.52 Cr.-0.50 %,10.87 Cr.-17.90 %,,9.25 Cr.-29.94 %,,,,,,,,,
AHPC,PE Ratio,,"-45,569.5",109.2,58.3,65.9,25.4,23.9,32.0,,31.8,,,,,,,,,
AHPC,PB Ratio,,2.9,2.9,2.5,2.9,2.6,2.5,2.5,,2.5,,,,,,,,,
AHPC,PS Ratio,,110.9,21.1,15.4,17.5,15.3,14.4,18.4,,18.6,,,,,,,,,
AHPC,ROE TTM,,0.22 %,3.38 %,5.00 %,8.57 %,10.94 %,9.08 %,8.27 %,,5.50 %,,,,,,,,,
AHPC,ROA TTM,,0.18 %,3.05 %,4.24 %,7.85 %,9.82 %,8.20 %,7.55 %,,5.06 %,,,,,,,,,
AHPC,Net Margin TTM,,1.60 %,19.32 %,26.50 %,40.01 %,60.30 %,58.96 %,58.22 %,,56.30 %,,,,,,,,,
AHPC,Asset Turnover TTM,,11.40 %,15.81 %,16.00 %,19.63 %,16.29 %,13.91 %,12.96 %,,9.00 %,,,,,,,,,
AHPC,EPS TTMYOY,,0.15-89.93 %,2.61130.46 %,4.38422.38 %,8.46-,"11.097,515.31 %",9.41261.03 %,8.76100.16 %,,5.94-29.84 %,,,,,,,,,
AHPC,BVPSYOY,,96.12101.10 %,98.78105.21 %,100.69108.56 %,104.3410.91 %,106.9011.22 %,107.679.00 %,110.149.38 %,,110.716.11 %,,,,,,,,,
AHPC,Net Profit Till QtrYOY,,58.85 Lac.-89.93 %,11.32 Cr.720.51 %,19.42 Cr.734.95 %,"34.19 Cr.5,798.91 %","44.81 Cr.7,515.31 %",4.53 Cr.-59.97 %,10.01 Cr.-48.48 %,,13.37 Cr.-60.90 %,,,,,,,,,
AHPC,Revenue Till QtrYOY,,36.87 Cr.40.33 %,"18.96 Cr.1,333.88 %",33.06 Cr.932.64 %,54.62 Cr.808.08 %,74.32 Cr.101.56 %,9.13 Cr.-51.86 %,19.55 Cr.-40.88 %,,22.91 Cr.-58.05 %,,,,,,,,,
AHPC,Net Profit TTMYOY,,58.85 Lac.-89.93 %,10.53 Cr.130.46 %,17.68 Cr.422.38 %,34.20 Cr.-,"44.81 Cr.7,515.31 %",38.02 Cr.261.03 %,35.40 Cr.100.16 %,,23.99 Cr.-29.84 %,,,,,,,,,
AHPC,Revenue TTMYOY,,36.87 Cr.40.33 %,54.51 Cr.136.50 %,66.74 Cr.493.76 %,85.48 Cr.760.52 %,74.32 Cr.101.56 %,64.49 Cr.18.30 %,60.80 Cr.-8.89 %,,42.61 Cr.-50.15 %,,,,,,,,,
AKPL,PE Ratio,,-24.2,-35.2,136.5,143.2,59.6,54.9,74.5,,39.4,,,,,,,,,
AKPL,PB Ratio,,3.0,2.9,2.4,2.6,2.6,2.4,2.7,,2.6,,,,,,,,,
AKPL,PS Ratio,,60.0,44.8,16.0,16.8,15.9,14.6,17.8,,14.3,,,,,,,,,
AKPL,ROE TTM,,-,-,1.78 %,1.89 %,4.49 %,3.78 %,6.85 %,,7.17 %,,,,,,,,,
AKPL,ROA TTM,,-4.94 %,-0.94 %,1.09 %,1.15 %,2.71 %,2.28 %,4.06 %,,4.15 %,,,,,,,,,
AKPL,Net Margin TTM,,-127.20 %,-13.07 %,11.73 %,12.03 %,26.65 %,23.42 %,36.04 %,,41.99 %,,,,,,,,,
AKPL,Asset Turnover TTM,,3.88 %,7.19 %,9.32 %,9.59 %,10.17 %,9.75 %,11.25 %,,9.89 %,,,,,,,,,
AKPL,EPS TTMYOY,,-7.75-,-1.52-,1.74-,1.84-,4.37-,3.72-,6.82292.68 %,,7.23292.90 %,,,,,,,,,
AKPL,BVPSYOY,,95.56-9.14 %,97.53100.25 %,96.901.63 %,96.21-5.52 %,99.754.39 %,101.213.78 %,103.697.01 %,,103.427.49 %,,,,,,,,,
AKPL,Net Profit Till QtrYOY,,"-3,018.62 Lac.-",8.34 Cr.-,5.89 Cr.-,3.22 Cr.-,17.02 Cr.-,5.80 Cr.-30.43 %,15.45 Cr.162.12 %,,14.38 Cr.346.53 %,,,,,,,,,
AKPL,Revenue Till QtrYOY,,23.73 Cr.-63.67 %,21.46 Cr.-,33.98 Cr.-,46.58 Cr.334.34 %,63.84 Cr.169.04 %,19.43 Cr.-9.45 %,43.85 Cr.29.06 %,,49.83 Cr.6.96 %,,,,,,,,,
AKPL,Net Profit TTMYOY,,"-3,018.62 Lac.-",-590.68 Lac.-,6.77 Cr.-,7.17 Cr.-,17.02 Cr.-,14.48 Cr.-,26.57 Cr.292.68 %,,28.17 Cr.292.90 %,,,,,,,,,
AKPL,Revenue TTMYOY,,23.73 Cr.-63.67 %,45.19 Cr.19.51 %,57.71 Cr.166.03 %,59.59 Cr.204.85 %,63.84 Cr.169.04 %,61.82 Cr.36.80 %,73.72 Cr.27.74 %,,67.09 Cr.12.59 %,,,,,,,,,
ALBSL,PE Ratio,,164.9,112.8,197.6,69.3,33.6,34.2,32.5,,29.0,,,,,,,,,
ALBSL,PB Ratio,,7.1,6.5,6.5,5.4,5.5,5.6,7.2,,7.1,,,,,,,,,
ALBSL,PS Ratio,,7.9,5.1,4.7,4.3,4.8,4.9,6.2,,6.2,,,,,,,,,
ALBSL,ROE TTM,,6.28 %,3.40 %,11.54 %,8.22 %,18.91 %,24.66 %,25.79 %,,25.53 %,,,,,,,,,
ALBSL,ROA TTM,,0.61 %,0.33 %,1.13 %,0.83 %,1.96 %,2.63 %,2.81 %,,2.81 %,,,,,,,,,
ALBSL,Net Margin TTM,,4.48 %,2.39 %,7.93 %,6.17 %,14.20 %,19.15 %,21.24 %,,21.07 %,,,,,,,,,
ALBSL,Asset Turnover TTM,,13.61 %,13.70 %,14.28 %,13.44 %,13.78 %,13.72 %,13.21 %,,13.34 %,,,,,,,,,
ALBSL,EPS TTMYOY,,7.4958.76 %,4.12-,14.53-,10.8299.09 %,26.07248.27 %,35.51761.20 %,38.77166.92 %,,39.86268.39 %,,,,,,,,,
ALBSL,BVPSYOY,,129.8712.44 %,126.2712.17 %,135.1121.59 %,140.0710.22 %,157.9021.58 %,160.6527.22 %,158.0817.00 %,,163.9217.03 %,,,,,,,,,
ALBSL,Net Profit Till QtrYOY,,6.01 Cr.58.76 %,-534.14 Lac.-,2.36 Cr.-,6.56 Cr.68.94 %,20.93 Cr.248.27 %,2.23 Cr.-,12.56 Cr.431.55 %,,17.63 Cr.168.76 %,,,,,,,,,
ALBSL,Revenue Till QtrYOY,,134.19 Cr.79.97 %,33.05 Cr.14.39 %,72.57 Cr.21.56 %,106.50 Cr.6.56 %,147.34 Cr.9.80 %,34.56 Cr.4.56 %,71.75 Cr.-1.14 %,,111.03 Cr.4.25 %,,,,,,,,,
ALBSL,Net Profit TTMYOY,,6.01 Cr.58.76 %,3.31 Cr.-,11.66 Cr.-,8.69 Cr.99.09 %,20.93 Cr.248.27 %,28.50 Cr.761.20 %,31.12 Cr.166.92 %,,32.00 Cr.268.39 %,,,,,,,,,
ALBSL,Revenue TTMYOY,,134.19 Cr.79.97 %,138.35 Cr.62.59 %,147.06 Cr.50.74 %,140.75 Cr.54.65 %,147.34 Cr.9.80 %,148.85 Cr.7.59 %,146.52 Cr.-0.37 %,,151.87 Cr.7.90 %,,,,,,,,,
ALICL,PE Ratio,,106.5,78.5,87.5,59.1,59.3,55.3,56.0,,56.7,,,,,,,,,
ALICL,PB Ratio,,7.0,6.4,6.2,5.8,4.0,3.8,3.8,,3.7,,,,,,,,,
ALICL,PS Ratio,,3.6,3.2,3.1,2.4,2.6,2.4,2.5,,3.0,,,,,,,,,
ALICL,ROE TTM,,8.61 %,7.52 %,10.35 %,10.22 %,8.42 %,8.07 %,7.33 %,,6.85 %,,,,,,,,,
ALICL,ROA TTM,,0.70 %,0.61 %,0.84 %,0.89 %,0.78 %,0.79 %,0.76 %,,0.74 %,,,,,,,,,
ALICL,Net Margin TTM,,4.08 %,3.59 %,4.00 %,5.18 %,4.35 %,4.42 %,5.25 %,,4.08 %,,,,,,,,,
ALICL,Asset Turnover TTM,,17.26 %,17.06 %,21.08 %,17.14 %,17.86 %,17.86 %,14.43 %,,18.04 %,,,,,,,,,
ALICL,EPS TTMYOY,,6.2636.91 %,5.632.18 %,7.98100.85 %,8.6477.74 %,7.8024.57 %,8.1745.19 %,8.050.86 %,,8.04-6.94 %,,,,,,,,,
ALICL,BVPSYOY,,76.4410.80 %,79.7013.12 %,81.7311.63 %,110.4348.82 %,114.6349.95 %,119.6350.09 %,122.6050.01 %,,119.067.81 %,,,,,,,,,
ALICL,Net Profit Till QtrYOY,,32.86 Cr.36.91 %,13.30 Cr.-19.98 %,25.03 Cr.56.55 %,33.47 Cr.59.51 %,40.93 Cr.24.57 %,15.25 Cr.14.69 %,26.36 Cr.5.30 %,,34.74 Cr.3.79 %,,,,,,,,,
ALICL,Revenue Till QtrYOY,,805.12 Cr.14.75 %,203.66 Cr.9.61 %,610.08 Cr.66.13 %,646.34 Cr.12.22 %,940.86 Cr.16.86 %,232.33 Cr.14.08 %,474.51 Cr.-22.22 %,,740.25 Cr.14.53 %,,,,,,,,,
ALICL,Net Profit TTMYOY,,32.86 Cr.36.91 %,29.54 Cr.2.18 %,41.90 Cr.100.85 %,45.35 Cr.77.74 %,40.93 Cr.24.57 %,42.89 Cr.45.19 %,42.26 Cr.0.86 %,,42.20 Cr.-6.94 %,,,,,,,,,
ALICL,Revenue TTMYOY,,805.12 Cr.14.75 %,822.98 Cr.15.13 %,"1,047.96 Cr.44.25 %",875.48 Cr.15.11 %,940.86 Cr.16.86 %,969.53 Cr.17.81 %,805.29 Cr.-23.16 %,,"1,034.77 Cr.18.19 %",,,,,,,,,
ANLB,PE Ratio,,,235.6,360.0,392.5,100.8,80.1,70.4,,83.8,,,,,,,,,80.7
ANLB,PB Ratio,,,12.3,14.3,15.6,14.9,15.3,14.0,,16.7,,,,,,,,,15.5
ANLB,PS Ratio,,,16.7,18.2,19.8,21.0,22.2,21.4,,25.6,,,,,,,,,22.6
ANLB,ROE TTM,,,1.58 %,3.96 %,8.43 %,16.16 %,21.12 %,22.27 %,,22.23 %,,,,,,,,,18.81 %
ANLB,ROA TTM,,,0.26 %,0.63 %,1.30 %,2.49 %,3.33 %,3.60 %,,3.73 %,,,,,,,,,3.16 %
ANLB,Net Margin TTM,,,2.13 %,5.05 %,10.63 %,20.79 %,27.68 %,30.35 %,,32.04 %,,,,,,,,,26.79 %
ANLB,Asset Turnover TTM,,,12.33 %,12.41 %,12.25 %,12.00 %,12.02 %,11.85 %,,11.64 %,,,,,,,,,11.79 %
ANLB,EPS TTMYOY,,,4.84-79.50 %,11.82-77.97 %,25.3936.03 %,49.95220.06 %,"67.631,297.07 %",74.63531.43 %,,80.13215.57 %,,,,,,,,,69.7139.56 %
ANLB,BVPSYOY,,,300.66-11.72 %,298.01-0.21 %,310.984.39 %,336.8212.78 %,354.7617.99 %,375.2725.93 %,,424.2836.43 %,,,,,,,,,362.387.59 %
ANLB,Net Profit Till QtrYOY,,,-43.53 Lac.-,84.31 Lac.-28.68 %,2.15 Cr.68.92 %,4.47 Cr.220.06 %,1.15 Cr.-,3.05 Cr.261.93 %,,4.85 Cr.125.84 %,,,,,,,,,6.24 Cr.39.56 %
ANLB,Revenue Till QtrYOY,,,5.12 Cr.14.44 %,10.42 Cr.14.26 %,15.69 Cr.12.35 %,21.51 Cr.9.39 %,5.48 Cr.7.11 %,10.92 Cr.4.79 %,,16.57 Cr.5.61 %,,,,,,,,,23.29 Cr.8.29 %
ANLB,Net Profit TTMYOY,,,43.33 Lac.-79.50 %,1.06 Cr.-77.97 %,2.27 Cr.36.03 %,4.47 Cr.220.06 %,"6.05 Cr.1,297.07 %",6.68 Cr.531.43 %,,7.17 Cr.215.57 %,,,,,,,,,6.24 Cr.39.56 %
ANLB,Revenue TTMYOY,,,20.31 Cr.13.46 %,20.96 Cr.16.68 %,21.38 Cr.15.97 %,21.51 Cr.9.39 %,21.87 Cr.7.71 %,22.01 Cr.4.98 %,,22.39 Cr.4.69 %,,,,,,,,,23.29 Cr.8.29 %
AVYAN,PE Ratio,,-265.1,-771.0,48.4,40.6,42.3,36.9,22.4,,21.0,,,,,,,,,
AVYAN,PB Ratio,,10.4,10.0,11.2,9.2,8.8,7.7,7.6,,7.1,,,,,,,,,
AVYAN,PS Ratio,,4.8,9.1,8.6,7.1,7.0,6.1,5.6,,5.5,,,,,,,,,
AVYAN,ROE TTM,,-,-,25.90 %,19.22 %,23.86 %,37.44 %,44.49 %,,39.26 %,,,,,,,,,
AVYAN,ROA TTM,,-0.16 %,-0.35 %,2.57 %,1.87 %,2.20 %,3.27 %,4.00 %,,3.67 %,,,,,,,,,
AVYAN,Net Margin TTM,,-1.18 %,-3.11 %,17.78 %,14.54 %,16.53 %,24.81 %,27.72 %,,25.67 %,,,,,,,,,
AVYAN,Asset Turnover TTM,,13.67 %,11.40 %,14.44 %,12.85 %,13.33 %,13.17 %,14.43 %,,14.31 %,,,,,,,,,
AVYAN,EPS TTMYOY,,-1.39-,-3.24-,25.11-,20.23-,26.42-,42.85-,55.85122.44 %,,53.13162.62 %,,,,,,,,,
AVYAN,BVPSYOY,,107.32-3.27 %,94.13-5.50 %,108.8145.83 %,116.3016.55 %,126.9818.32 %,126.1534.02 %,149.3937.29 %,,157.8435.72 %,,,,,,,,,
AVYAN,Net Profit Till QtrYOY,,-34.86 Lac.-,-329.75 Lac.-,37.87 Lac.-,3.17 Cr.-,6.61 Cr.-,81.11 Lac.-,"7.74 Cr.1,942.82 %",,9.85 Cr.210.45 %,,,,,,,,,
AVYAN,Revenue Till QtrYOY,,29.55 Cr.-44.56 %,7.66 Cr.-31.33 %,16.25 Cr.54.80 %,26.59 Cr.24.51 %,39.96 Cr.35.25 %,10.88 Cr.42.07 %,26.65 Cr.63.99 %,,38.37 Cr.44.27 %,,,,,,,,,
AVYAN,Net Profit TTMYOY,,-34.86 Lac.-,-81.02 Lac.-,6.28 Cr.-,5.06 Cr.-,6.61 Cr.-,10.71 Cr.-,13.96 Cr.122.44 %,,13.28 Cr.162.62 %,,,,,,,,,
AVYAN,Revenue TTMYOY,,29.55 Cr.-44.56 %,26.06 Cr.-54.53 %,35.30 Cr.-26.89 %,34.78 Cr.-35.47 %,39.96 Cr.35.25 %,43.19 Cr.65.74 %,50.36 Cr.42.67 %,,51.74 Cr.48.74 %,,,,,,,,,
BARUN,PE Ratio,,-37.1,58.1,40.8,45.0,203.9,179.3,175.8,,253.6,,,,,,,,,
BARUN,PB Ratio,,3.8,3.5,4.2,4.7,3.5,3.1,3.5,,3.0,,,,,,,,,
BARUN,PS Ratio,,228.4,50.0,39.9,44.0,41.7,36.7,41.8,,37.9,,,,,,,,,
BARUN,ROE TTM,,0.05 %,6.44 %,10.97 %,7.54 %,2.40 %,2.44 %,1.38 %,,2.83 %,,,,,,,,,
BARUN,ROA TTM,,0.04 %,4.48 %,7.41 %,5.84 %,2.24 %,2.31 %,1.33 %,,2.77 %,,,,,,,,,
BARUN,Net Margin TTM,,8.63 %,85.97 %,97.82 %,69.77 %,20.46 %,23.60 %,15.01 %,,33.34 %,,,,,,,,,
BARUN,Asset Turnover TTM,,0.44 %,5.21 %,7.57 %,8.38 %,10.96 %,9.78 %,8.88 %,,8.31 %,,,,,,,,,
BARUN,EPS TTMYOY,,0.03-97.31 %,3.32-,5.76-,4.74-,"1.776,489.19 %",2.03-38.92 %,1.30-77.44 %,,2.96-37.50 %,,,,,,,,,
BARUN,BVPSYOY,,53.20-0.54 %,55.007.44 %,55.6111.81 %,101.62107.89 %,102.9893.56 %,101.7885.06 %,108.2894.72 %,,107.726.00 %,,,,,,,,,
BARUN,Net Profit Till QtrYOY,,3.01 Lac.-97.31 %,1.60 Cr.-,2.70 Cr.-,35.78 Lac.-,"1.99 Cr.6,489.19 %",1.90 Cr.18.33 %,2.17 Cr.-19.57 %,,1.70 Cr.373.82 %,,,,,,,,,
BARUN,Revenue Till QtrYOY,,34.92 Lac.-95.62 %,3.99 Cr.-,6.26 Cr.-,7.27 Cr.-,"9.70 Cr.2,678.24 %",3.95 Cr.-1.12 %,6.26 Cr.0.10 %,,7.54 Cr.3.64 %,,,,,,,,,
BARUN,Net Profit TTMYOY,,3.01 Lac.-97.31 %,3.73 Cr.-,6.46 Cr.-,5.32 Cr.-,"1.99 Cr.6,489.19 %",2.28 Cr.-38.92 %,1.46 Cr.-77.44 %,,3.32 Cr.-37.50 %,,,,,,,,,
BARUN,Revenue TTMYOY,,34.92 Lac.-95.62 %,4.34 Cr.4.98 %,6.61 Cr.234.69 %,7.62 Cr.742.52 %,"9.70 Cr.2,678.24 %",9.66 Cr.122.46 %,9.71 Cr.46.97 %,,9.97 Cr.30.78 %,,,,,,,,,
BEDC,PE Ratio,,278.1,-69.6,-121.5,-93.3,-137.9,-116.9,-132.4,,-93.3,,,,,,,,,
BEDC,PB Ratio,,9.4,10.7,16.6,12.9,15.8,13.4,10.5,,7.4,,,,,,,,,
BEDC,PS Ratio,,118.1,61.6,95.6,72.4,76.9,65.2,49.1,,35.0,,,,,,,,,
BEDC,ROE TTM,,-,-,-,-,-,-,-,,-,,,,,,,,,
BEDC,ROA TTM,,-4.90 %,-4.50 %,-4.45 %,-4.17 %,-3.44 %,-2.82 %,-2.45 %,,-1.29 %,,,,,,,,,
BEDC,Net Margin TTM,,-88.48 %,-78.70 %,-77.62 %,-71.95 %,-55.76 %,-42.46 %,-36.65 %,,-18.22 %,,,,,,,,,
BEDC,Asset Turnover TTM,,5.54 %,5.71 %,5.73 %,5.80 %,6.17 %,6.64 %,6.69 %,,7.05 %,,,,,,,,,
BEDC,EPS TTMYOY,,-8.27-,-7.49-,-7.28-,-6.74-,-5.51-,-4.49-,-3.86-,,-2.01-,,,,,,,,,
BEDC,BVPSYOY,,53.90-16.48 %,54.75-15.15 %,52.56-12.61 %,50.07-12.44 %,48.16-10.66 %,50.07-8.56 %,48.52-7.68 %,,47.88-4.38 %,,,,,,,,,
BEDC,Net Profit Till QtrYOY,,-449.98 Lac.-,48.26 Lac.731.10 %,-60.46 Lac.-,-195.49 Lac.-,-299.87 Lac.-,1.04 Cr.115.41 %,29.46 Lac.-,,-5.08 Lac.-,,,,,,,,,
BEDC,Revenue Till QtrYOY,,5.09 Cr.894.59 %,2.70 Cr.3.55 %,3.73 Cr.0.40 %,4.31 Cr.0.25 %,5.38 Cr.5.74 %,3.07 Cr.13.83 %,4.08 Cr.9.42 %,,4.94 Cr.14.63 %,,,,,,,,,
BEDC,Net Profit TTMYOY,,-449.98 Lac.-,-407.53 Lac.-,-395.87 Lac.-,-366.67 Lac.-,-299.87 Lac.-,-244.18 Lac.-,-209.96 Lac.-,,-109.46 Lac.-,,,,,,,,,
BEDC,Revenue TTMYOY,,5.09 Cr.894.59 %,5.18 Cr.-50.32 %,5.10 Cr.-31.35 %,5.10 Cr.106.26 %,5.38 Cr.5.74 %,5.75 Cr.11.05 %,5.73 Cr.12.32 %,,6.01 Cr.17.90 %,,,,,,,,,
BFC,PE Ratio,,,477.3,474.2,-174.9,-54.4,"2,117.7",117.0,,110.7,,,,,,,,,
BFC,PB Ratio,,,4.6,4.6,4.1,4.6,4.0,4.5,,4.3,,,,,,,,,
BFC,PS Ratio,,,9.1,9.0,8.0,8.1,7.8,8.3,,7.9,,,,,,,,,
BFC,ROE TTM,,,1.00 %,-,-,0.18 %,-,3.48 %,,13.30 %,,,,,,,,,
BFC,ROA TTM,,,0.18 %,-0.42 %,-1.23 %,0.03 %,-0.63 %,0.52 %,,1.90 %,,,,,,,,,
BFC,Net Margin TTM,,,1.91 %,-4.58 %,-14.90 %,0.37 %,-8.27 %,7.07 %,,25.44 %,,,,,,,,,
BFC,Asset Turnover TTM,,,9.49 %,9.05 %,8.25 %,8.20 %,7.61 %,7.38 %,,7.47 %,,,,,,,,,
BFC,EPS TTMYOY,,,1.31-9.71 %,-3.10-,-9.29-,0.23334.98 %,-4.94-,4.14-,,15.28-,,,,,,,,,
BFC,BVPSYOY,,,134.914.48 %,131.680.99 %,110.89-13.13 %,125.04-5.12 %,118.55-12.13 %,107.30-18.52 %,,112.721.65 %,,,,,,,,,
BFC,Net Profit Till QtrYOY,,,-86.42 Lac.-,-172.63 Lac.-,-752.02 Lac.-,20.77 Lac.334.98 %,-547.18 Lac.-,1.75 Cr.-,,5.88 Cr.-,,,,,,,,,
BFC,Revenue Till QtrYOY,,,15.96 Cr.5.63 %,29.59 Cr.-0.11 %,39.37 Cr.-10.79 %,56.38 Cr.-6.52 %,12.78 Cr.-19.91 %,25.33 Cr.-14.41 %,,36.46 Cr.-7.37 %,,,,,,,,,
BFC,Net Profit TTMYOY,,,1.17 Cr.-9.71 %,-276.33 Lac.-,-827.50 Lac.-,20.77 Lac.334.98 %,-439.98 Lac.-,3.68 Cr.-,,13.60 Cr.-,,,,,,,,,
BFC,Revenue TTMYOY,,,61.16 Cr.2.89 %,60.28 Cr.-31.31 %,55.55 Cr.-6.23 %,56.38 Cr.-6.52 %,53.20 Cr.-13.02 %,52.11 Cr.-13.54 %,,53.47 Cr.-3.74 %,,,,,,,,,
BGWT,PE Ratio,,70.5,92.9,178.8,144.3,82.2,69.7,70.8,,53.5,,,,,,,,,
BGWT,PB Ratio,,8.4,8.2,10.6,8.6,7.6,6.8,6.9,,6.0,,,,,,,,,
BGWT,PS Ratio,,35.4,38.9,56.8,45.9,34.0,30.5,31.0,,23.3,,,,,,,,,
BGWT,ROE TTM,,8.86 %,8.70 %,5.75 %,6.10 %,9.62 %,10.57 %,11.66 %,,11.00 %,,,,,,,,,
BGWT,ROA TTM,,8.73 %,8.08 %,5.66 %,5.76 %,8.72 %,9.13 %,9.64 %,,8.75 %,,,,,,,,,
BGWT,Net Margin TTM,,41.82 %,40.25 %,31.79 %,32.38 %,41.39 %,43.74 %,44.75 %,,43.79 %,,,,,,,,,
BGWT,Asset Turnover TTM,,20.87 %,20.07 %,17.82 %,17.78 %,21.08 %,20.87 %,21.55 %,,19.99 %,,,,,,,,,
BGWT,EPS TTMYOY,,9.30-,8.450.40 %,5.82-47.71 %,6.18-50.36 %,9.764.99 %,10.8828.79 %,12.28110.84 %,,11.9092.59 %,,,,,,,,,
BGWT,BVPSYOY,,104.89-,97.08-8.90 %,97.93-3.19 %,102.06-2.74 %,105.590.67 %,111.9315.29 %,108.9111.21 %,,112.6710.40 %,,,,,,,,,
BGWT,Net Profit Till QtrYOY,,6.30 Cr.-,84.94 Lac.-40.45 %,1.42 Cr.-62.40 %,4.22 Cr.-33.35 %,6.62 Cr.4.99 %,1.61 Cr.89.16 %,3.13 Cr.120.16 %,,5.68 Cr.34.43 %,,,,,,,,,
BGWT,Revenue Till QtrYOY,,15.08 Cr.-,3.05 Cr.-21.72 %,5.54 Cr.-32.39 %,10.48 Cr.-16.88 %,15.99 Cr.6.07 %,3.93 Cr.28.54 %,8.16 Cr.47.08 %,,12.92 Cr.23.31 %,,,,,,,,,
BGWT,Net Profit TTMYOY,,6.30 Cr.-,5.73 Cr.0.40 %,3.95 Cr.-47.71 %,4.19 Cr.-50.36 %,6.62 Cr.4.99 %,7.38 Cr.28.79 %,8.33 Cr.110.84 %,,8.07 Cr.92.59 %,,,,,,,,,
BGWT,Revenue TTMYOY,,15.08 Cr.-,14.23 Cr.-8.82 %,12.42 Cr.-24.27 %,12.95 Cr.-22.95 %,15.99 Cr.6.07 %,16.86 Cr.18.52 %,18.60 Cr.49.77 %,,18.44 Cr.42.38 %,,,,,,,,,
BHDC,PE Ratio,,121.4,137.9,180.4,140.5,110.1,70.8,62.8,,49.3,,,,,,,,,
BHDC,PB Ratio,,7.2,5.8,6.1,4.8,5.4,4.5,4.1,,4.0,,,,,,,,,
BHDC,PS Ratio,,22.8,19.5,21.2,16.5,17.0,14.6,13.6,,12.9,,,,,,,,,
BHDC,ROE TTM,,4.10 %,4.26 %,3.50 %,3.66 %,4.89 %,6.63 %,7.08 %,,8.48 %,,,,,,,,,
BHDC,ROA TTM,,1.64 %,1.73 %,1.44 %,1.53 %,2.07 %,2.86 %,3.13 %,,3.83 %,,,,,,,,,
BHDC,Net Margin TTM,,13.62 %,14.12 %,11.76 %,12.25 %,15.48 %,20.60 %,21.69 %,,25.67 %,,,,,,,,,
BHDC,Asset Turnover TTM,,12.04 %,12.26 %,12.24 %,12.48 %,13.34 %,13.89 %,14.44 %,,14.93 %,,,,,,,,,
BHDC,EPS TTMYOY,,4.20-23.01 %,4.40-42.38 %,3.627.34 %,3.79-37.25 %,5.0921.18 %,7.0560.15 %,7.70112.89 %,,9.42148.14 %,,,,,,,,,
BHDC,BVPSYOY,,100.20-0.47 %,105.04-0.74 %,106.342.83 %,104.902.84 %,104.163.95 %,111.325.98 %,117.1510.17 %,,117.4311.94 %,,,,,,,,,
BHDC,Net Profit Till QtrYOY,,4.98 Cr.-23.01 %,6.39 Cr.3.89 %,8.10 Cr.-7.85 %,6.64 Cr.-6.77 %,6.04 Cr.21.18 %,8.72 Cr.36.37 %,11.20 Cr.38.27 %,,11.77 Cr.77.32 %,,,,,,,,,
BHDC,Revenue Till QtrYOY,,36.60 Cr.28.41 %,15.07 Cr.2.56 %,24.65 Cr.-0.35 %,30.82 Cr.0.45 %,39.02 Cr.6.61 %,16.64 Cr.10.49 %,27.77 Cr.12.65 %,,35.31 Cr.14.58 %,,,,,,,,,
BHDC,Net Profit TTMYOY,,4.98 Cr.-23.01 %,5.22 Cr.-42.38 %,4.29 Cr.7.34 %,4.50 Cr.-37.25 %,6.04 Cr.21.18 %,8.36 Cr.60.15 %,9.14 Cr.112.89 %,,11.17 Cr.148.14 %,,,,,,,,,
BHDC,Revenue TTMYOY,,36.60 Cr.28.41 %,36.98 Cr.11.83 %,36.51 Cr.-1.51 %,36.74 Cr.-3.70 %,39.02 Cr.6.61 %,40.60 Cr.9.79 %,42.14 Cr.15.40 %,,43.51 Cr.18.44 %,,,,,,,,,
